year,B_assets,B_current_assets,B_equity,B_inventory,B_long_term_liabilities,B_short_term_liabilities,B_cash,PL_revenue,PL_cost_of_sales,PL_profit_before_tax,PL_net_profit,PL_interest_payable,PL_interest_receivable,CFo_materials,CFo_wages,CFo_taxes,age,okved_section,region_name
2023,518672.53,421389.06,226899.81,30106.21,55386.78,25960.87,60025.8,1465865.38,1120592.16,433018.35,394106.15,5897.75,913.77,621368.0,82127.53,78556.41,0,K,Свердловская обл.
2023,213268.09,161490.46,73855.87,31951.25,10306.27,41615.4,23677.07,423178.33,281172.06,125691.86,94843.71,3539.75,185.58,157021.72,25454.35,36807.53,0,G,Свердловская обл.
2023,978.19,348.39,427.39,78.09,354.94,267.15,68.45,1535.43,1166.52,445.74,322.72,72.68,0.85,670.52,242.76,89.19,1,H,Татарстан
2023,88269.54,57680.27,53900.49,13521.32,397.57,7735.21,10452.08,278495.23,244518.93,-10022.89,-26457.95,3.47,1977.33,137391.39,53782.87,487.08,0,Q,Москва
2023,7035.56,3338.75,3542.04,83.67,246.82,513.22,603.63,8976.04,7275.22,1320.41,1021.06,9.28,31.61,4996.74,620.41,638.38,5,K,Татарстан
2023,714097.16,420976.76,202145.89,50134.79,37566.5,2682.98,78562.77,1783759.86,1596124.53,260644.14,200844.32,3532.99,5075.12,805036.33,307672.94,35334.44,8,O,Свердловская обл.
2023,347288.32,206335.67,141214.01,22643.06,19432.42,88085.72,24240.88,448596.55,365236.27,104039.15,83730.85,5969.52,2011.14,148454.23,97128.86,24498.16,8,F,Свердловская обл.
2023,18512.65,9531.03,5987.07,1791.75,562.35,29.09,971.51,34259.57,22274.46,13443.56,10277.39,66.48,12.15,14579.61,8372.8,1182.17,10,H,Челябинская обл.
2023,65304.59,28240.0,24389.7,6169.3,6825.76,22693.78,4302.9,92045.32,48592.13,37397.54,28570.4,86.9,45.5,55381.77,15331.17,8546.8,1,O,Санкт-Петербург
2023,11595.21,5176.32,4294.47,1551.53,1927.05,934.77,745.0,16821.64,13371.2,3058.54,2100.59,130.03,5.96,9332.11,2949.51,1325.41,0,G,Челябинская обл.
2023,152657.5,62982.09,55366.21,8842.86,34101.13,7665.56,5130.27,188576.47,143055.5,53280.79,47579.44,1757.87,272.82,96339.26,8173.05,6631.03,2,Q,Нижегородская обл.
2023,2953555.58,1255930.6,795639.89,176074.19,386380.52,914385.44,156098.87,8631659.17,5889427.89,2760160.03,2178269.08,2362.6,5329.38,4312106.77,2200966.29,409596.8,2,C,Краснодарский край
2023,14882.05,8035.16,6022.49,2185.35,2263.26,44.1,786.6,15389.61,9386.7,5176.73,3929.48,83.13,6.36,7540.06,1865.61,844.77,0,O,Татарстан
2023,1252461.31,554384.47,441777.03,112942.62,80129.49,130892.07,27034.02,1290454.57,911739.29,408287.2,281844.12,9922.02,383.77,691522.97,133338.08,86806.66,3,H,Башкортостан
2023,51226.33,33415.33,3507.27,9403.48,7163.73,4893.99,5928.8,220688.09,167844.52,44956.1,27880.45,128.0,125.69,82611.74,30287.17,11163.07,12,C,Самарская обл.
2023,13221.36,10221.26,8810.14,2075.92,382.57,392.82,1055.98,32161.1,27227.19,7819.6,7326.62,12.38,23.79,9149.56,7255.02,948.82,13,N,Ростовская обл.
2023,156127.24,72285.66,85971.83,6319.98,6348.68,10494.92,16114.1,70676.59,56460.92,19674.88,16655.9,861.23,1061.49,30171.86,18404.35,2519.54,14,G,Ростовская обл.
2023,13714.95,8035.74,5140.97,589.42,418.18,1738.47,19.85,15422.96,14510.02,1378.78,806.77,68.12,0.29,5216.69,2410.15,769.77,10,C,Москва
2023,60042.18,37523.53,25353.31,2096.78,3025.94,9357.68,2498.81,36199.76,24486.95,14176.22,12355.67,1208.66,179.29,11384.75,7236.49,2703.73,6,C,Краснодарский край
2023,9969.24,6188.91,2785.42,1441.79,268.2,0.86,631.01,9245.7,8026.25,1249.41,1112.84,5.64,11.02,3217.25,1406.83,541.4,3,K,Москва
2023,21216209.3,11910637.54,13228025.28,3276470.43,5533180.32,7032655.91,2003879.79,6589702.12,5171136.12,1670766.26,1328134.09,194861.8,82473.04,4405422.74,646517.17,227553.63,41,Q,Нижегородская обл.
2023,123114.42,81428.17,79738.09,26704.28,3695.35,2655.66,10094.5,171506.19,145688.83,38489.26,37402.84,1330.79,806.42,74367.22,38389.46,10799.31,0,C,Санкт-Петербург
2023,26581.73,16542.8,11664.15,4093.49,219.44,848.57,1962.45,22404.3,16497.38,6181.94,4982.68,129.26,140.2,10220.64,2663.73,946.81,3,H,Татарстан
2023,215301.28,78445.16,116870.63,21417.65,12888.34,7900.95,2538.81,330957.84,293615.22,33119.81,20202.46,30.58,4.47,98547.24,75053.47,22441.64,2,F,Нижегородская обл.
2023,103261.81,70256.59,45542.01,9386.19,485.69,477.74,2148.69,68354.47,55334.48,7194.06,5926.62,70.95,14.85,16106.0,14691.23,6872.37,35,M,Башкортостан
2023,111764.53,76345.64,29013.28,6679.23,1047.41,1761.07,9111.87,173790.43,123748.43,49319.61,39918.68,16.42,177.13,58757.63,31404.25,7442.31,31,C,Свердловская обл.
2023,1247170.7,543151.67,462178.01,134705.06,24711.82,642643.63,9860.18,1511979.02,1177525.63,396703.32,280709.01,929.96,167.09,852483.35,365065.43,99839.15,15,G,Краснодарский край
2023,1217330.29,676459.09,530550.71,144366.15,60795.89,55313.48,46058.3,3848319.88,2909500.75,1120774.13,951343.41,1856.51,1415.09,1744934.24,1006787.06,135045.75,7,F,Нижегородская обл.
2023,30181.43,19693.37,11029.93,3714.08,1371.05,443.7,2561.22,91186.36,75586.0,17899.92,10379.81,28.47,222.45,43756.64,12878.96,4354.58,2,J,Москва
2023,44083.25,22861.7,17358.29,4823.58,5670.51,598.61,938.71,97392.84,64476.24,30280.67,27218.33,536.33,3.36,48098.1,10670.39,4927.23,27,N,Москва
2023,117167.55,83299.88,47925.28,17147.68,12607.74,17870.94,16353.55,148457.4,115361.02,18422.69,12428.41,1889.95,294.96,53573.09,8430.38,6847.79,10,H,Челябинская обл.
2023,429.35,388.38,176.16,109.8,19.09,99.34,67.36,1728.4,1416.48,269.13,178.11,23.66,0.43,965.82,453.25,171.56,25,C,Москва
2023,3539.77,1529.54,1508.9,433.78,114.98,126.16,8.74,2429.16,1902.76,489.43,375.07,14.99,0.59,866.53,310.97,106.56,6,J,Свердловская обл.
2023,4983246.41,1708472.69,1458732.73,381907.93,151683.22,12636.24,75271.42,3685116.92,3370754.8,256703.13,213565.91,4450.79,7543.29,2065962.17,761904.71,227508.18,6,M,Москва
2023,7857270.11,4679576.28,2623998.7,1158963.65,934825.65,238010.03,0.0,11240773.76,9637865.02,1950561.34,1559807.12,70393.87,0.0,5218306.83,1269501.87,128125.29,13,C,Татарстан
2023,106074.19,69821.68,28199.81,15439.32,453.8,740.51,3703.66,488411.26,380595.42,156307.19,107989.65,449.19,12.2,117753.75,110827.0,28640.4,3,C,Челябинская обл.
2023,663383.12,341887.79,356460.87,48926.34,684.85,8688.18,49909.91,894426.95,717034.28,182917.06,131566.63,580.36,2303.58,308755.33,102853.84,65151.04,24,F,Свердловская обл.
2023,401910.67,308663.01,67248.64,74241.22,51039.58,27238.37,23201.06,547086.66,442903.06,98255.04,63279.68,5613.1,831.4,132124.79,49464.32,21581.5,4,M,Москва
2023,274635237.97,95905132.53,153364786.96,6563785.1,14247059.59,8610103.34,12242082.5,199235717.1,163439027.92,33214376.99,25011701.7,3184603.52,160859.03,106855736.17,27808261.15,0.0,20,J,Санкт-Петербург
2023,2344774.49,1533336.66,1374886.49,405278.24,26313.13,204152.54,13278.6,5613385.55,3353628.51,-1630755.33,-1338833.11,1390.22,870.01,2343736.99,692754.73,276329.93,1,J,Санкт-Петербург
2023,146813.8,67405.28,56338.08,5691.58,3154.96,5150.54,9967.79,352747.77,264506.99,73631.84,57395.17,506.66,1113.22,69549.78,63429.34,17758.62,10,G,Москва
2023,13350.36,10785.85,1436.81,2188.06,2879.07,4521.62,719.35,29549.93,18662.44,11065.08,9771.9,703.99,17.61,13521.3,4356.55,1905.42,3,G,Нижегородская обл.
2023,4924.48,4180.28,1854.77,469.81,773.17,1396.9,421.08,5363.45,4869.09,615.26,587.35,334.99,10.54,1964.54,972.85,483.88,5,Q,Нижегородская обл.
2023,240089.78,104439.42,98988.51,23422.75,23761.85,24102.23,9861.96,251554.48,194681.79,59510.06,42218.68,567.07,104.48,68327.08,34072.78,10665.64,6,G,Москва
2023,26279.08,12287.22,7850.3,2178.35,1383.78,1380.01,291.29,20536.67,15621.55,5384.95,4079.69,96.88,7.68,12071.39,2397.55,675.13,28,O,Татарстан
2023,6149.6,4175.2,2202.63,218.86,361.42,354.13,128.66,9567.04,8320.26,1454.26,1513.22,40.83,2.24,4120.8,1155.91,255.07,9,J,Татарстан
2023,21121.74,10390.43,12749.58,2219.98,6249.85,1345.31,1642.39,18358.62,15095.05,1637.09,1560.67,107.97,17.73,7171.92,4630.91,990.66,5,C,Санкт-Петербург
2023,6424.59,3489.76,3210.95,466.81,1734.47,1002.55,432.52,5319.74,3548.99,1940.15,1123.95,125.56,0.9,2021.81,857.85,316.99,18,H,Нижегородская обл.
2023,6991160.99,3871762.72,2160634.43,969844.57,135580.62,504052.73,631108.72,8438472.23,6522175.05,1633180.18,1349754.49,9525.37,5515.24,2267181.66,428774.72,329833.65,2,O,Санкт-Петербург
2023,2154080.75,564474.76,491751.0,101665.32,287192.67,502251.66,67443.16,2516290.96,1878369.19,500049.27,390072.03,16011.93,446.07,728579.74,311993.78,165002.4,5,G,Татарстан
2023,135200.07,74079.41,51478.5,15677.7,2376.31,46791.62,8043.5,154125.38,93330.12,52284.06,45966.81,1432.1,188.45,84536.49,23865.28,9140.82,0,N,Самарская обл.
2023,14179674.63,6331803.73,5592253.62,654673.58,272488.21,696605.51,0.0,26709835.63,18989955.32,-12139076.38,-8655576.6,36500.96,0.0,9952397.61,6470991.45,1358586.01,18,G,Москва
2023,166732.58,79369.97,79955.59,10544.57,15036.6,16457.71,6649.46,258763.65,197086.29,58797.65,39938.12,939.61,187.11,109251.77,52124.04,8267.94,0,J,Нижегородская обл.
2023,19973.36,15310.48,7105.76,2194.13,829.61,239.4,1505.89,25798.64,19826.38,3802.63,2657.55,36.33,22.2,5561.33,2680.84,1041.3,2,N,Свердловская обл.
2023,11645648.85,4210181.16,5605981.85,1046382.42,2498289.83,312657.77,914394.22,19038040.04,12027793.11,7465292.08,5310574.19,49846.66,15001.09,5486587.92,5157743.69,26746.43,16,O,Санкт-Петербург
2023,1142926.89,768024.9,745438.04,241305.87,8523.77,73173.5,108458.48,1038553.52,929678.38,-41693.46,-32967.09,707.18,5847.66,499524.77,154164.94,56825.23,10,H,Челябинская обл.
2023,22591.65,11480.07,11699.32,1326.94,1294.9,626.04,2206.05,35524.4,27346.32,8426.44,5378.22,4.66,42.8,16262.05,7542.42,1794.94,0,J,Нижегородская обл.
2023,145315.6,73825.55,60193.99,19648.51,29149.34,36480.1,10029.37,233739.94,183194.92,53332.36,37614.58,715.79,1325.12,139154.16,21562.41,12568.1,9,C,Свердловская обл.
2023,24789.44,16573.12,9866.74,106.5,4649.69,512.59,950.0,17442.23,14303.75,3910.8,2210.85,225.11,16.51,9668.15,524.87,1048.04,18,G,Ростовская обл.
2023,6128.83,3683.47,2311.79,311.12,83.46,447.29,394.23,15042.06,10547.38,5834.69,5256.21,40.93,12.4,5970.63,1197.02,868.17,0,G,Самарская обл.
2023,2082234.58,1323451.54,1169543.08,136709.53,76078.63,232537.62,151102.99,1999155.38,1650573.85,212171.53,197854.96,2861.23,234.25,934196.03,0.0,95544.31,15,C,Краснодарский край
2023,16324635.19,11349338.56,5627467.2,814874.62,1260620.44,2306110.18,495406.18,25478379.45,18937889.26,6473642.75,4795358.56,20493.0,15745.16,9894265.1,6512387.58,1298718.63,6,G,Ростовская обл.
2023,3858.84,1930.59,1641.65,102.93,53.6,223.66,148.53,10304.41,7113.56,3048.48,2268.82,19.18,8.5,6445.21,1656.19,225.81,5,G,Башкортостан
2023,664247.93,304334.82,283065.1,64835.46,182945.17,162074.99,26676.16,1574186.41,1318136.73,290189.83,242130.51,6280.6,2285.0,842034.63,163349.86,60331.62,5,Q,Москва
2023,30404.27,11773.37,10939.03,1917.58,5988.81,3065.0,2311.55,46143.2,42874.76,3766.03,3603.85,1369.92,410.68,20163.13,7965.76,2353.74,10,K,Свердловская обл.
2023,42033.33,17914.12,10731.28,3768.28,614.23,2920.17,0.0,52311.35,44594.53,6794.71,5633.04,221.41,0.0,23019.06,8341.92,1845.7,0,G,Москва
2023,45612.24,43331.63,20924.93,10193.24,471.26,381.0,7468.17,109282.04,95326.48,11546.43,8039.72,16.86,191.9,61688.08,19785.15,7344.08,11,Q,Москва
2023,24999.59,18417.25,10316.82,3706.46,178.55,1874.69,806.53,52258.72,38041.06,11300.45,6619.14,35.09,14.5,24977.46,10999.24,1924.55,0,F,Свердловская обл.
2023,188683.47,65537.1,90573.51,15245.31,36254.14,38919.24,1158.38,206621.44,128154.48,-103407.52,-63000.95,2787.82,28.83,118985.6,27998.02,11224.94,6,H,Челябинская обл.
2023,31757.49,11166.93,11304.65,1947.93,546.75,3633.01,1907.27,31838.67,29578.56,2991.13,2359.36,17.23,9.8,6387.96,3375.15,1666.16,0,J,Татарстан
2023,227211.22,141388.97,128714.83,12023.79,9785.39,48662.06,20347.84,120265.58,117860.27,7924.11,5557.66,365.87,1183.62,56058.53,23017.48,7808.31,13,C,Ростовская обл.
2023,135443.1,85612.19,42635.75,22655.14,6455.23,11072.34,15005.34,218233.92,203891.74,10955.24,8801.4,169.5,1081.81,80409.71,41489.9,14843.36,6,K,Свердловская обл.
2023,72228.01,45672.12,45174.64,6068.5,5280.28,1092.84,6761.4,103386.98,77170.25,22821.31,16286.41,474.93,121.14,61581.19,16028.79,6604.43,7,C,Татарстан
2023,9615.48,4920.79,2021.98,517.43,57.26,15.85,1100.24,25316.85,16823.97,7127.9,4654.68,2.64,10.86,14548.07,6553.97,199.49,6,C,Санкт-Петербург
2023,37543.95,19942.66,17727.22,3305.83,772.4,1627.69,2662.81,67023.26,45135.59,23090.46,14749.18,1.27,12.13,28369.85,8586.28,4951.88,12,F,Татарстан
2023,1037115.45,621420.84,494757.67,66476.57,222422.37,149008.19,56307.79,3014873.44,1843977.22,1014153.97,981176.26,20788.52,1944.76,1729220.15,316583.12,242836.49,8,O,Санкт-Петербург
2023,896566.63,504662.97,290965.59,73986.4,171454.69,168040.2,60850.03,943777.56,726012.34,305001.55,270438.33,9354.95,683.29,564672.92,161295.9,38088.52,16,K,Ростовская обл.
2023,17074.74,3707.01,8040.96,769.29,2076.3,718.42,647.27,45000.58,42326.09,-267.75,-264.45,99.92,46.66,19235.08,5231.46,2463.01,0,K,Москва
2023,153441.51,79103.71,88005.19,16443.08,240.5,12603.55,4211.28,175714.63,134568.19,43550.74,36791.41,154.74,140.45,117235.64,30710.67,5655.09,0,J,Москва
2023,1857413.67,784365.43,286007.79,84847.63,58845.84,121844.45,47757.41,4087702.4,3311988.47,1095955.71,798295.27,7249.98,1486.55,1704023.68,442900.87,45097.29,5,G,Ростовская обл.
2023,3614.82,2083.15,1736.3,293.69,285.93,229.26,169.7,2600.39,2386.02,292.27,274.38,99.7,4.17,1036.38,338.02,91.6,29,J,Свердловская обл.
2023,753911.14,716215.59,91078.12,190475.13,19411.46,23804.1,0.0,1265018.67,935595.75,340534.45,264265.57,164.83,0.0,640842.34,309350.22,49585.21,0,G,Татарстан
2023,29012.89,17556.34,8823.41,3857.34,5578.28,510.44,1901.08,16044.98,15724.08,-456.07,-367.82,101.67,153.25,6171.24,2081.37,688.38,0,C,Москва
2023,508217.56,255618.46,312807.89,88445.32,40853.37,13356.74,0.0,663375.29,649583.35,-32039.63,-24826.26,754.57,0.0,284278.85,73009.37,20446.37,0,K,Татарстан
2023,21594.42,14862.79,7562.07,4078.5,128.92,147.5,1533.6,40149.57,30790.26,10905.17,4649.65,3.95,235.85,22521.64,8372.55,1418.54,8,C,Самарская обл.
2023,2476.05,1541.1,691.15,418.48,474.8,65.61,234.12,2846.76,2056.06,1005.08,977.51,12.86,5.41,1201.11,277.41,141.71,1,F,Башкортостан
2023,4897.69,3002.36,1940.7,207.07,1239.92,5.43,214.33,4321.25,3671.87,554.56,465.23,106.13,7.96,1082.47,498.47,149.5,13,M,Челябинская обл.
2023,291613.75,186932.46,194841.36,45071.07,1887.28,34534.18,37503.69,664137.62,494946.9,131366.03,107664.81,4443.83,65.09,303332.86,118766.44,40426.38,0,K,Москва
2023,269049.71,230974.21,53863.25,40594.05,16359.45,12279.85,2857.14,381139.23,253207.75,81086.25,62646.17,323.5,85.62,133540.0,75054.16,24253.11,2,J,Ростовская обл.
2023,12128.62,4613.32,3563.91,627.05,350.75,5264.73,791.07,14165.12,12863.68,606.8,485.21,219.84,34.33,7175.02,2989.18,1382.63,5,G,Москва
2023,837977.91,520421.83,502528.48,100671.04,33449.49,21652.06,73123.55,1276579.74,1151021.41,118303.73,83797.67,2791.1,3306.79,625037.66,143792.55,92569.39,7,G,Санкт-Петербург
2023,88631.72,36431.43,56983.49,157.99,23.82,76.58,0.0,494142.73,393115.82,140536.66,120016.84,3.7,0.0,4754.53,1507.33,459.93,8,K,Москва
2023,152017.48,96276.76,61960.54,21187.29,10494.32,8079.78,25286.87,403730.25,263923.93,153394.55,95587.54,528.71,194.62,206206.53,51150.44,15178.12,0,M,Самарская обл.
2023,7541.52,3108.59,2046.12,341.08,1912.28,7.68,298.97,20119.92,13219.74,7207.09,5782.45,20.46,33.23,10643.93,2408.7,1124.2,23,H,Ростовская обл.
2023,27739.11,13519.91,18626.85,3236.62,1551.86,6083.67,640.18,51450.32,40682.95,9738.06,8251.92,255.74,102.47,18166.61,10812.83,2908.59,3,Q,Нижегородская обл.
2023,113559.9,57431.39,69422.93,7408.25,786.33,443.12,894.48,184117.31,134408.01,-65268.73,-34630.09,31.53,2.11,92132.05,22558.47,7315.67,11,Q,Ростовская обл.
2023,22093.67,15385.43,11079.4,3036.08,1710.21,7466.99,1335.44,9946.79,7419.22,3226.66,2660.39,728.44,110.41,6135.63,1630.38,653.25,8,G,Москва
2023,53039.96,36479.2,17106.01,5680.98,1764.55,14170.02,3369.06,56348.49,49710.43,7203.63,4761.88,1149.08,34.54,19785.93,8890.61,1241.81,0,M,Татарстан
2023,1417998.56,514935.39,587216.57,83672.21,219781.0,130485.52,54664.89,1663558.87,1419544.62,69124.25,45905.47,2519.62,1916.89,998091.79,160470.68,75046.47,14,J,Ростовская обл.
2023,16253.96,9073.61,6513.88,2189.46,741.65,1529.91,745.24,9496.19,8715.74,460.65,372.39,10.53,9.23,3466.73,1883.14,580.38,15,H,Ростовская обл.
2023,1304037.54,578422.83,599468.87,55982.37,22349.42,165979.18,79818.6,1090632.01,742652.43,301179.69,259444.0,22483.06,8223.8,365146.73,194147.82,48258.63,1,C,Самарская обл.
2023,16438.94,5938.14,9766.71,1992.93,278.92,965.57,455.71,9108.74,6792.22,2067.74,1147.63,47.71,1.46,4095.47,461.68,417.77,3,J,Санкт-Петербург
2023,1007404.93,521279.11,529421.56,17886.71,118012.83,125955.89,0.0,1474347.82,1261891.6,253952.52,213991.18,23793.38,0.0,724776.18,241602.93,69654.51,2,O,Самарская обл.
2023,5213660.06,2626264.38,1515688.51,347156.92,128750.11,28655.18,239090.67,11712599.02,9660643.43,1989032.65,1421792.0,471.51,4007.4,5987187.95,1304213.46,389888.71,10,M,Татарстан
2023,281.53,257.32,164.74,53.94,32.83,1.88,0.0,730.41,681.65,45.96,34.78,1.3,0.0,236.53,149.63,53.67,1,M,Ростовская обл.
2023,25550.04,15711.84,11691.08,3562.58,471.2,1873.54,1904.69,46900.63,38554.83,11425.93,7075.6,90.89,59.26,21736.28,3645.59,1390.1,13,F,Свердловская обл.
2023,510509.58,175287.23,256504.47,30142.73,15852.16,48866.1,7229.19,470460.14,453905.08,-83.49,-152.67,6378.44,30.47,165340.65,62183.61,26516.63,0,G,Краснодарский край
2023,107250.67,49902.01,63919.78,8753.25,5374.54,28154.97,5479.32,60894.1,50785.79,15784.25,14141.66,172.19,207.3,16508.86,10236.37,3548.48,0,G,Москва
2023,517978.37,364246.27,148457.97,77527.64,118851.0,6871.65,65143.44,321018.62,284492.08,25751.43,20187.67,1728.83,7704.01,105013.66,49025.01,9960.43,3,G,Ростовская обл.
2023,51954.16,44850.28,21597.39,7243.97,11156.87,10783.3,1931.93,41094.34,30724.12,10553.5,7746.97,572.4,94.62,14173.85,7731.81,2114.8,0,J,Нижегородская обл.
2023,196109.46,61206.25,69859.18,17838.84,3636.19,5548.7,10017.96,187587.07,146585.93,38363.64,29387.37,922.5,590.93,88571.02,13896.24,5966.65,5,G,Москва
2023,103746.4,27805.21,24054.32,6872.0,3680.99,6237.4,2057.49,142890.02,124470.7,19301.09,16187.93,1386.08,27.51,76477.79,33235.61,11119.82,0,J,Москва
2023,2317640.91,1925136.32,1069835.09,480949.01,30001.88,105873.13,395021.97,2082288.88,1960053.98,168523.35,140356.25,33447.39,4655.82,567797.15,367018.48,56688.94,8,H,Самарская обл.
2023,239902.53,145966.81,173062.52,14991.88,13690.17,14713.25,11398.67,423994.58,361635.02,71556.75,55170.02,4543.01,248.89,193000.68,92424.84,15654.75,3,G,Москва
2023,353649.99,148446.74,70443.78,25777.62,17463.68,6921.72,7358.57,469736.06,362487.25,89560.49,81603.5,7.27,10.33,142015.39,90993.52,11985.55,8,C,Москва
2023,64894.44,40896.11,27004.29,6378.27,11993.61,5453.57,5775.93,97322.95,89316.53,2542.15,2278.92,42.64,503.71,46998.08,14541.95,2223.44,7,N,Краснодарский край
2023,63263.25,9782.89,31433.3,973.91,13459.06,12280.8,722.49,166905.84,93601.15,94194.39,78144.1,205.54,3.36,59706.72,14318.87,13656.95,31,C,Челябинская обл.
2023,43375.53,23878.51,18858.35,4986.15,1678.83,3032.27,1182.3,35865.64,22874.26,12123.46,9535.74,101.06,82.76,11292.91,4369.24,2182.62,50,C,Санкт-Петербург
2023,682786.11,409107.12,277501.09,56042.91,36966.48,55268.67,29181.45,1255807.33,1065129.84,234581.29,201476.84,8169.61,76.41,627861.54,288180.36,66314.0,17,M,Нижегородская обл.
2023,52375.89,36068.16,13832.16,8383.41,9493.19,11872.17,3510.28,77591.65,60630.96,10723.72,8768.91,2384.07,182.13,28034.46,17013.67,2860.68,16,Q,Свердловская обл.
2023,333709.77,132788.33,149480.09,12533.18,43877.56,49030.24,23972.38,421377.26,354189.23,61296.91,55614.44,960.76,118.54,163664.45,50152.32,28717.8,0,K,Башкортостан
2023,23308729.22,13119389.9,7672961.48,4165711.3,6830.41,1885869.98,0.0,54133655.77,42572912.96,11216454.42,9959621.15,91483.73,0.0,10718522.92,491792.66,1814319.31,10,C,Челябинская обл.
2023,694216.87,285452.47,109137.41,30912.61,21423.54,24824.86,28940.55,1607268.57,1345435.79,299829.82,197230.91,5765.52,1103.63,827189.03,223997.81,105875.26,25,F,Башкортостан
2023,93915.88,55251.42,52907.61,10914.6,4115.7,24367.64,7596.75,87282.86,60972.29,14429.39,9374.55,887.43,74.95,43823.93,11836.85,2841.04,0,Q,Москва
2023,4090132.71,1700260.2,2188246.76,413756.19,85400.78,422313.4,189760.79,5570568.56,4662836.66,954006.78,663845.67,2774.8,7135.95,2342679.13,766016.51,206722.94,7,M,Ростовская обл.
2023,53928.44,26359.41,22984.27,3541.35,960.39,1617.42,4707.58,92597.66,81434.22,5840.27,5239.52,78.9,114.38,24745.97,16336.72,6034.19,0,J,Москва
2023,1017.18,407.51,455.18,101.14,3.13,38.27,38.93,1323.83,1194.17,-135.79,-89.65,0.98,0.13,716.11,256.57,89.06,6,G,Москва
2023,15284.06,9899.04,8389.7,808.41,1260.7,2980.81,880.29,30548.68,29937.7,-971.95,-804.16,182.8,71.04,10795.1,6094.92,1892.47,3,C,Челябинская обл.
2023,947.91,643.41,423.64,190.56,23.09,5.14,87.21,1627.58,1309.25,248.72,204.82,0.81,1.58,609.8,280.41,47.21,9,C,Москва
2023,57670.47,29689.16,30477.81,5377.65,248.06,33494.34,3145.83,215083.39,173656.42,38484.34,35387.03,29.52,125.14,140063.25,12896.72,8832.5,5,J,Нижегородская обл.
2023,216279.18,120194.06,83116.55,15900.12,4544.24,3624.83,9203.92,150119.33,94227.31,-51723.9,-58313.06,2089.49,191.95,52487.18,19956.87,7977.04,25,C,Башкортостан
2023,7383855.26,2456691.99,4263718.98,383404.76,956388.69,1408814.11,321749.62,10361301.96,7531204.13,2583740.03,1598856.76,92746.07,8950.31,5120772.98,2747863.79,342071.97,8,Q,Татарстан
2023,402474.01,203268.9,184532.04,49742.65,61404.57,24252.55,12368.57,381221.01,289991.69,68482.32,45532.35,2748.53,133.82,181540.96,64316.12,29513.85,12,F,Москва
2023,62647.19,33984.18,27770.64,4528.17,3306.97,5094.72,2152.2,126415.31,111881.59,2946.68,1880.46,1299.16,14.44,58026.8,21287.2,247.91,3,K,Челябинская обл.
2023,1488743.37,1404062.11,398376.81,168559.6,64072.57,379754.57,95926.03,989402.99,711281.7,328479.78,235009.78,3760.04,2250.8,443450.48,166194.27,34060.41,0,F,Краснодарский край
2023,640.0,245.25,290.84,39.8,195.08,40.9,44.44,1135.27,975.92,85.79,65.03,2.48,0.77,519.54,193.87,45.19,2,J,Челябинская обл.
2023,180682.54,139058.09,57848.3,11937.17,3235.66,16718.81,0.0,196707.4,153399.87,41550.14,26598.2,1646.58,0.0,87966.38,6067.32,0.0,3,C,Нижегородская обл.
2023,1585776.56,1109296.4,544565.3,361235.18,30767.79,9620.53,137259.82,1638847.58,1249265.96,451275.31,431635.55,610.33,4597.4,679807.36,226199.94,36178.24,1,M,Москва
2023,3239.44,1918.06,1043.6,258.34,89.44,0.91,195.75,2344.69,1887.21,385.38,239.31,7.25,6.89,1339.12,347.26,146.56,6,J,Москва
2023,2227319.44,1812577.13,650492.67,446853.45,33794.17,75044.4,0.0,2633360.65,1951015.73,573696.95,540154.28,1724.08,0.0,760340.61,563736.08,133262.99,7,C,Ростовская обл.
2023,402887.15,244075.41,271937.77,48023.69,15374.6,55175.79,28943.34,1033707.12,761941.67,283458.65,261411.11,119.06,359.14,539745.84,157520.06,84208.59,6,N,Москва
2023,81338.23,49484.05,47156.71,5009.63,15729.24,1261.77,6360.93,119823.74,73035.13,53486.35,47484.99,618.28,101.26,60179.58,8109.0,9694.28,5,J,Башкортостан
2023,583738.34,316404.8,379689.16,56802.14,44617.03,8459.75,42834.36,1191887.01,900118.52,222083.9,154736.51,581.22,130.96,583833.83,204413.93,69917.2,3,O,Свердловская обл.
2023,48410926.46,35511125.03,13228411.41,8619268.16,2056253.84,3074648.92,0.0,166009738.53,121519657.41,43243781.0,35507213.68,363827.85,0.0,88267036.46,18229324.8,9340498.92,8,O,Свердловская обл.
2023,291650.25,208375.47,124986.85,34369.26,63564.45,36526.09,37920.87,496425.34,361597.16,91825.47,57548.44,5129.59,60.32,203901.77,44261.64,25475.86,3,O,Челябинская обл.
2023,372682.88,169998.7,98678.63,46825.98,1481.13,55680.83,9475.01,420451.06,345479.3,66705.67,59321.94,7350.48,1587.22,98008.23,45531.51,0.0,2,C,Самарская обл.
2023,54422.35,19162.81,18314.03,5015.32,1027.81,1283.69,2705.68,102555.19,86747.66,15982.92,12324.78,176.58,108.27,42331.78,18165.11,2267.37,3,C,Ростовская обл.
2023,17418.37,9049.77,5396.64,2294.23,1162.79,173.35,1307.37,19793.97,15898.9,3049.25,2228.64,13.32,3.59,6351.5,4214.89,1029.55,2,Q,Краснодарский край
